Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,4.99,5.87,7.06,4.88,153831000,941722224.0,晶泰控股,02228,HK
2024-11-15,6.08,5.35,6.5,5.2,64410500,361894176.0,晶泰控股,02228,HK
2024-11-18,5.45,4.58,5.52,4.41,39712422,193371643.0,晶泰控股,02228,HK
2024-11-19,4.58,4.0,4.66,3.51,60156000,237919786.0,晶泰控股,02228,HK
2024-11-20,4.1,4.37,4.78,4.02,48391130,212731020.0,晶泰控股,02228,HK
2024-11-21,4.3,4.04,4.59,3.92,35253000,145708080.0,晶泰控股,02228,HK
2024-11-22,4.15,4.08,4.38,3.77,58300262,238024454.0,晶泰控股,02228,HK
2024-11-25,4.25,4.12,4.49,4.01,54469000,230698130.0,晶泰控股,02228,HK
2024-11-26,4.15,4.05,4.43,3.88,52207000,217597240.0,晶泰控股,02228,HK
2024-11-27,4.1,3.69,4.15,3.61,38289000,145042085.0,晶泰控股,02228,HK
2024-11-28,3.7,3.43,3.77,3.25,51225983,177070702.0,晶泰控股,02228,HK
2024-11-29,3.43,3.26,3.55,3.2,32439000,107379670.0,晶泰控股,02228,HK
2024-12-02,3.37,3.38,3.46,3.24,21908000,73489545.0,晶泰控股,02228,HK
2024-12-03,3.42,3.84,4.01,3.31,83066000,311420048.0,晶泰控股,02228,HK
2024-12-04,3.92,4.86,4.91,3.92,220206065,984129408.0,晶泰控股,02228,HK
2024-12-05,5.08,4.59,5.3,4.44,120780000,570770096.0,晶泰控股,02228,HK
2024-12-06,4.64,4.98,5.3,4.63,147175000,733171200.0,晶泰控股,02228,HK
2024-12-09,5.22,4.69,5.46,4.2,156103320,753747104.0,晶泰控股,02228,HK
2024-12-10,4.85,4.33,4.89,4.26,59277000,269247552.0,晶泰控股,02228,HK
2024-12-11,4.48,3.96,4.48,3.82,75231000,302537504.0,晶泰控股,02228,HK
2024-12-12,4.0,4.36,4.77,4.0,168148000,748530048.0,晶泰控股,02228,HK
2024-12-13,3.71,3.94,4.6,3.05,415283536,1643665440.0,晶泰控股,02228,HK
2024-12-16,4.14,4.78,4.78,4.01,314806048,1408918080.0,晶泰控股,02228,HK
2024-12-17,4.89,4.76,5.3,4.54,296273120,1459672224.0,晶泰控股,02228,HK
2024-12-18,4.9,6.18,6.18,4.71,350891568,1870681040.0,晶泰控股,02228,HK
2024-12-19,5.85,5.91,6.53,5.56,404107056,2470643328.0,晶泰控股,02228,HK
2024-12-20,5.92,5.55,6.24,5.46,203719878,1204598656.0,晶泰控股,02228,HK
2024-12-23,5.66,5.42,5.8,5.2,129547790,708607104.0,晶泰控股,02228,HK
2024-12-24,5.42,5.49,5.79,5.28,101672974,564581776.0,晶泰控股,02228,HK
2024-12-27,5.75,6.04,6.19,5.73,200480898,1197924368.0,晶泰控股,02228,HK
2024-12-30,5.94,5.88,6.2,5.75,116683068,693640560.0,晶泰控股,02228,HK
2024-12-31,5.82,5.98,6.03,5.57,72468000,419711184.0,晶泰控股,02228,HK
2025-01-02,5.88,5.79,6.12,5.73,65031000,386060736.0,晶泰控股,02228,HK
2025-01-03,5.9,5.25,5.97,5.17,93074500,507984752.0,晶泰控股,02228,HK
2025-01-06,5.33,4.99,5.34,4.82,70733000,357760640.0,晶泰控股,02228,HK
2025-01-07,5.0,5.16,5.45,4.87,73139491,382464432.0,晶泰控股,02228,HK
2025-01-08,5.1,4.95,5.35,4.8,48462000,243638750.0,晶泰控股,02228,HK
2025-01-09,4.85,4.8,5.01,4.78,31507000,153145076.0,晶泰控股,02228,HK
2025-01-10,4.84,4.31,4.94,4.19,81266294,363989024.0,晶泰控股,02228,HK
2025-01-13,4.3,4.5,4.63,4.23,59469461,264712900.0,晶泰控股,02228,HK
2025-01-14,4.5,4.53,4.72,4.45,54728580,250725168.0,晶泰控股,02228,HK
2025-01-15,4.66,4.46,4.76,4.46,40879000,187653150.0,晶泰控股,02228,HK
2025-01-16,4.55,4.71,4.84,4.52,74423793,348177808.0,晶泰控股,02228,HK
2025-01-17,4.7,4.65,4.79,4.58,31066000,145411670.0,晶泰控股,02228,HK
2025-01-20,4.61,4.53,4.8,4.35,59730617,273098976.0,晶泰控股,02228,HK
2025-01-21,4.59,4.45,4.73,4.45,38461677,175516724.0,晶泰控股,02228,HK
2025-01-22,4.5,4.9,5.1,4.46,135759810,657836336.0,晶泰控股,02228,HK
2025-01-23,4.91,4.88,5.17,4.71,74387622,366014960.0,晶泰控股,02228,HK
2025-01-24,4.89,4.92,5.04,4.68,95908185,470951792.0,晶泰控股,02228,HK
2025-01-27,5.06,4.95,5.13,4.86,65507017,326924528.0,晶泰控股,02228,HK
2025-01-28,5.1,5.2,5.56,5.01,49308776,258244150.0,晶泰控股,02228,HK
2025-02-03,5.1,4.98,5.18,4.88,22932000,114718482.0,晶泰控股,02228,HK
2025-02-04,5.12,5.38,5.62,5.01,42398138,227921710.0,晶泰控股,02228,HK
2025-02-05,5.38,5.64,5.98,5.15,175883485,995714016.0,晶泰控股,02228,HK
2025-02-06,5.75,5.99,6.14,5.68,202851188,1207603344.0,晶泰控股,02228,HK
2025-02-07,6.1,5.91,6.17,5.8,149050395,888386688.0,晶泰控股,02228,HK
2025-02-10,6.28,6.74,6.95,6.23,297902400,1970041376.0,晶泰控股,02228,HK
2025-02-11,6.95,6.7,6.99,6.57,130830612,885520416.0,晶泰控股,02228,HK
2025-02-12,6.74,6.44,7.18,6.02,228381911,1528743280.0,晶泰控股,02228,HK
2025-02-13,6.57,6.05,6.7,6.0,156210884,975583104.0,晶泰控股,02228,HK
2025-02-14,6.16,6.61,6.93,6.11,260040738,1690653648.0,晶泰控股,02228,HK
2025-02-17,7.25,6.85,7.25,6.56,196999952,1336901024.0,晶泰控股,02228,HK
2025-02-18,6.91,6.48,7.14,6.28,177289299,1189489872.0,晶泰控股,02228,HK
2025-02-19,6.35,7.71,7.96,6.35,367666400,2637056752.0,晶泰控股,02228,HK
2025-02-20,7.77,8.35,8.49,7.39,328301648,2649136192.0,晶泰控股,02228,HK
2025-02-21,8.37,8.47,8.5,7.78,192491544,1577153536.0,晶泰控股,02228,HK
2025-02-24,8.47,7.81,8.55,7.75,194068129,1550158288.0,晶泰控股,02228,HK
