Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,10.86,10.82,11.18,10.76,17556000,192909674.0,金斯瑞生物科技,01548,HK
2024-11-15,11.2,11.5,12.06,11.04,36246243,421215248.0,金斯瑞生物科技,01548,HK
2024-11-18,11.56,10.66,11.66,10.56,25845745,279619536.0,金斯瑞生物科技,01548,HK
2024-11-19,10.68,10.66,10.74,10.38,12044950,127072252.0,金斯瑞生物科技,01548,HK
2024-11-20,10.68,10.74,11.04,10.64,11118600,120132046.0,金斯瑞生物科技,01548,HK
2024-11-21,10.96,10.6,11.14,10.6,17613519,192100177.0,金斯瑞生物科技,01548,HK
2024-11-22,10.72,10.18,10.72,10.08,13875914,142580609.0,金斯瑞生物科技,01548,HK
2024-11-25,10.22,10.28,10.42,10.14,7762881,79751081.0,金斯瑞生物科技,01548,HK
2024-11-26,10.38,10.48,10.66,10.32,8552008,89721292.0,金斯瑞生物科技,01548,HK
2024-11-27,10.56,11.0,11.04,10.5,13169545,143311099.0,金斯瑞生物科技,01548,HK
2024-11-28,10.96,10.96,11.08,10.8,6486888,71146743.0,金斯瑞生物科技,01548,HK
2024-11-29,11.02,10.78,11.1,10.74,11370138,123465152.0,金斯瑞生物科技,01548,HK
2024-12-02,10.66,10.7,10.72,10.28,10579200,112260617.0,金斯瑞生物科技,01548,HK
2024-12-03,10.7,10.98,11.1,10.68,8519128,93326455.0,金斯瑞生物科技,01548,HK
2024-12-04,10.9,11.0,11.16,10.74,8080856,88865995.0,金斯瑞生物科技,01548,HK
2024-12-05,10.98,11.02,11.1,10.78,5362119,58757561.0,金斯瑞生物科技,01548,HK
2024-12-06,11.0,11.24,11.44,10.92,13254670,149103745.0,金斯瑞生物科技,01548,HK
2024-12-09,11.8,11.58,11.9,11.16,15760209,180291651.0,金斯瑞生物科技,01548,HK
2024-12-10,11.9,11.26,11.92,11.2,16875766,194677332.0,金斯瑞生物科技,01548,HK
