Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,2.75,2.71,2.79,2.7,12516500,34210510.0,绿叶制药,02186,HK
2024-11-15,2.71,2.67,2.73,2.63,15301000,40702800.0,绿叶制药,02186,HK
2024-11-18,2.67,2.68,2.7,2.65,6548500,17534749.0,绿叶制药,02186,HK
2024-11-19,2.68,2.62,2.7,2.59,12840000,33600715.0,绿叶制药,02186,HK
2024-11-20,2.63,2.62,2.65,2.6,14485000,37915567.0,绿叶制药,02186,HK
2024-11-21,2.63,2.62,2.64,2.59,10049000,26175845.0,绿叶制药,02186,HK
2024-11-22,2.62,2.55,2.62,2.52,14870000,38023155.0,绿叶制药,02186,HK
2024-11-25,2.55,2.52,2.57,2.45,22352000,55688652.0,绿叶制药,02186,HK
2024-11-26,2.53,2.51,2.54,2.49,7291500,18397607.0,绿叶制药,02186,HK
2024-11-27,2.51,2.57,2.57,2.49,11439500,28827834.0,绿叶制药,02186,HK
2024-11-28,2.57,2.55,2.6,2.53,7536500,19233525.0,绿叶制药,02186,HK
2024-11-29,2.57,2.52,2.57,2.49,18442000,46306209.0,绿叶制药,02186,HK
2024-12-02,2.53,2.5,2.53,2.48,15990902,39966869.0,绿叶制药,02186,HK
2024-12-03,2.5,2.51,2.54,2.48,27261000,68303892.0,绿叶制药,02186,HK
2024-12-04,2.55,2.5,2.59,2.49,17958000,45277064.0,绿叶制药,02186,HK
2024-12-05,2.51,2.46,2.51,2.42,21320000,52252857.0,绿叶制药,02186,HK
2024-12-06,2.47,2.45,2.5,2.42,34421486,84555069.0,绿叶制药,02186,HK
2024-12-09,2.46,2.44,2.46,2.38,37930500,91477999.0,绿叶制药,02186,HK
2024-12-10,2.52,2.42,2.52,2.4,26325000,64707566.0,绿叶制药,02186,HK
2024-12-11,2.42,2.4,2.43,2.37,27550000,65992985.0,绿叶制药,02186,HK
2024-12-12,2.4,2.46,2.49,2.37,28920000,70179510.0,绿叶制药,02186,HK
2024-12-13,2.46,2.36,2.46,2.35,25104000,59770994.0,绿叶制药,02186,HK
2024-12-16,2.38,2.28,2.38,2.25,29616500,67902552.0,绿叶制药,02186,HK
2024-12-17,2.28,2.25,2.3,2.22,21904000,49169035.0,绿叶制药,02186,HK
2024-12-18,2.26,2.22,2.26,2.2,32007330,71075576.0,绿叶制药,02186,HK
2024-12-19,2.22,2.16,2.22,2.14,33655964,72837848.0,绿叶制药,02186,HK
2024-12-20,2.17,2.14,2.2,2.1,42713000,90974050.0,绿叶制药,02186,HK
2024-12-23,2.15,2.13,2.16,2.1,26083288,55266619.0,绿叶制药,02186,HK
2024-12-24,2.14,2.16,2.16,2.12,10702500,22919747.0,绿叶制药,02186,HK
2024-12-27,2.15,2.2,2.22,2.13,27396300,59912622.0,绿叶制药,02186,HK
2024-12-30,2.2,2.17,2.28,2.16,48756500,107388465.0,绿叶制药,02186,HK
2024-12-31,2.17,2.17,2.19,2.13,21345500,46118282.0,绿叶制药,02186,HK
2025-01-02,2.16,2.12,2.17,2.09,20169500,42737742.0,绿叶制药,02186,HK
2025-01-03,2.12,2.12,2.14,2.1,13074500,27657895.0,绿叶制药,02186,HK
2025-01-06,2.13,2.11,2.14,2.09,14280000,30136900.0,绿叶制药,02186,HK
2025-01-07,2.11,2.12,2.12,2.07,33205000,69327562.0,绿叶制药,02186,HK
2025-01-08,2.12,2.05,2.12,2.05,28170500,58073120.0,绿叶制药,02186,HK
2025-01-09,2.05,2.09,2.09,2.04,7594000,15707875.0,绿叶制药,02186,HK
2025-01-10,2.1,2.05,2.1,2.03,14834500,30464440.0,绿叶制药,02186,HK
2025-01-13,2.06,2.02,2.06,1.98,27909000,55965407.0,绿叶制药,02186,HK
2025-01-14,2.02,2.04,2.05,2.01,18831220,38186433.0,绿叶制药,02186,HK
2025-01-15,2.05,2.01,2.05,2.0,15055000,30255372.0,绿叶制药,02186,HK
2025-01-16,2.03,2.01,2.05,2.0,14525500,29330952.0,绿叶制药,02186,HK
2025-01-17,2.0,2.01,2.03,2.0,10749500,21644540.0,绿叶制药,02186,HK
2025-01-20,2.03,2.09,2.14,2.03,36629500,76641796.0,绿叶制药,02186,HK
2025-01-21,2.12,2.09,2.13,2.06,26046000,54230591.0,绿叶制药,02186,HK
2025-01-22,2.08,2.08,2.09,2.05,14932500,30935577.0,绿叶制药,02186,HK
2025-01-23,2.1,2.06,2.12,2.06,17868500,37174805.0,绿叶制药,02186,HK
2025-01-24,2.06,2.08,2.11,2.06,16167000,33756769.0,绿叶制药,02186,HK
2025-01-27,2.09,2.14,2.14,2.08,20929500,44510504.0,绿叶制药,02186,HK
2025-01-28,2.11,2.08,2.12,2.08,3297000,6909417.0,绿叶制药,02186,HK
2025-02-03,2.06,2.06,2.06,1.97,7203500,14557150.0,绿叶制药,02186,HK
2025-02-04,2.08,2.1,2.1,2.04,6211000,12918635.0,绿叶制药,02186,HK
2025-02-05,2.1,2.08,2.11,2.05,18139000,37594226.0,绿叶制药,02186,HK
2025-02-06,2.07,2.12,2.12,2.05,23480000,49332497.0,绿叶制药,02186,HK
2025-02-07,2.13,2.18,2.19,2.1,51267500,110376590.0,绿叶制药,02186,HK
