Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,4.5,4.48,4.62,4.41,4333000,20652833.0,远大医药,00512,HK
2024-11-15,4.44,4.44,4.54,4.41,1580000,7489818.0,远大医药,00512,HK
2024-11-18,4.42,4.35,4.51,4.33,2608500,12154484.0,远大医药,00512,HK
2024-11-19,4.47,4.38,4.47,4.33,2404500,11103750.0,远大医药,00512,HK
2024-11-20,4.36,4.3,4.39,4.25,5185000,23764585.0,远大医药,00512,HK
2024-11-21,4.31,4.19,4.32,4.19,2890500,12969345.0,远大医药,00512,HK
2024-11-22,4.24,4.08,4.24,4.04,2825000,12364280.0,远大医药,00512,HK
2024-11-25,4.09,4.05,4.1,4.0,2697000,11598205.0,远大医药,00512,HK
2024-11-26,4.07,4.05,4.11,4.04,1339000,5808522.0,远大医药,00512,HK
2024-11-27,4.1,4.14,4.15,3.99,5081000,21821490.0,远大医药,00512,HK
2024-11-28,4.15,4.29,4.31,4.09,5694000,25666920.0,远大医药,00512,HK
2024-11-29,4.29,4.27,4.35,4.21,3260000,14886649.0,远大医药,00512,HK
2024-12-02,4.22,4.36,4.38,4.22,3619000,16625734.0,远大医药,00512,HK
2024-12-03,4.36,4.43,4.45,4.36,3082000,14401390.0,远大医药,00512,HK
2024-12-04,4.44,4.46,4.54,4.4,2652000,12575267.0,远大医药,00512,HK
2024-12-05,4.43,4.43,4.47,4.4,2524500,11835037.0,远大医药,00512,HK
2024-12-06,4.39,4.47,4.47,4.37,4577000,21500778.0,远大医药,00512,HK
2024-12-09,4.46,4.48,4.52,4.35,2543000,11964709.0,远大医药,00512,HK
2024-12-10,4.54,4.4,4.6,4.4,1691000,8027301.0,远大医药,00512,HK
2024-12-11,4.4,4.41,4.46,4.36,920500,4308470.0,远大医药,00512,HK
2024-12-12,4.46,4.51,4.52,4.4,2311000,10959145.0,远大医药,00512,HK
2024-12-13,4.51,4.42,4.53,4.4,4582500,21621067.0,远大医药,00512,HK
2024-12-16,4.41,4.41,4.47,4.38,3435500,16118290.0,远大医药,00512,HK
2024-12-17,4.41,4.45,4.46,4.33,3202300,14867926.0,远大医药,00512,HK
2024-12-18,4.49,4.54,4.58,4.47,3028000,14506090.0,远大医药,00512,HK
2024-12-19,4.48,4.51,4.52,4.42,1122000,5327012.0,远大医药,00512,HK
2024-12-20,4.56,4.48,4.56,4.45,1754000,8356575.0,远大医药,00512,HK
2024-12-23,4.48,4.48,4.51,4.45,954000,4519460.0,远大医药,00512,HK
2024-12-24,4.52,4.49,4.59,4.49,1334000,6406010.0,远大医药,00512,HK
2024-12-27,4.49,4.49,4.52,4.42,1172500,5547745.0,远大医药,00512,HK
2024-12-30,4.45,4.53,4.56,4.44,2211000,10592584.0,远大医药,00512,HK
2024-12-31,4.51,4.54,4.54,4.48,801000,3825235.0,远大医药,00512,HK
2025-01-02,4.49,4.34,4.54,4.34,1285000,5982355.0,远大医药,00512,HK
2025-01-03,4.34,4.34,4.37,4.24,2530500,11536478.0,远大医药,00512,HK
2025-01-06,4.34,4.29,4.34,4.26,3278600,14918508.0,远大医药,00512,HK
2025-01-07,4.29,4.21,4.29,4.15,2780250,12451591.0,远大医药,00512,HK
2025-01-08,4.22,4.22,4.23,4.17,2023500,9009962.0,远大医药,00512,HK
2025-01-09,4.26,4.19,4.27,4.14,1959500,8708230.0,远大医药,00512,HK
2025-01-10,4.13,4.17,4.22,4.09,1204500,5305259.0,远大医药,00512,HK
2025-01-13,4.1,4.12,4.14,4.06,1014500,4431571.0,远大医药,00512,HK
2025-01-14,4.16,4.23,4.23,4.12,2799855,12430173.0,远大医药,00512,HK
2025-01-15,4.28,4.13,4.28,4.13,1138000,5016746.0,远大医药,00512,HK
2025-01-16,4.16,4.18,4.23,4.13,2762000,12250194.0,远大医药,00512,HK
2025-01-17,4.15,4.15,4.22,4.14,1590500,7042622.0,远大医药,00512,HK
2025-01-20,4.16,4.1,4.22,4.1,3653500,16162064.0,远大医药,00512,HK
2025-01-21,4.12,4.11,4.13,4.05,8344500,36230639.0,远大医药,00512,HK
2025-01-22,4.09,4.07,4.1,3.98,2468700,10690317.0,远大医药,00512,HK
2025-01-23,4.07,4.08,4.1,4.04,2258500,9787878.0,远大医药,00512,HK
