Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,25.701,25.101,25.701,25.001,527017,13905404.0,丽珠医药,01513,HK
2024-11-15,25.201,24.901,25.501,24.851,483938,12695771.0,丽珠医药,01513,HK
2024-11-18,24.851,25.051,25.251,24.751,1004126,26277608.0,丽珠医药,01513,HK
2024-11-19,25.301,25.051,25.301,24.751,299900,7854871.0,丽珠医药,01513,HK
2024-11-20,25.301,25.351,25.601,25.001,940258,24923532.0,丽珠医药,01513,HK
2024-11-21,25.551,25.351,25.551,25.251,217100,5781137.0,丽珠医药,01513,HK
2024-11-22,25.601,25.001,25.601,24.751,864450,22624421.0,丽珠医药,01513,HK
2024-11-25,24.901,24.501,24.951,24.401,1166700,30256141.0,丽珠医药,01513,HK
2024-11-26,24.301,24.201,24.801,24.201,529229,13561623.0,丽珠医药,01513,HK
2024-11-27,24.101,24.751,24.751,24.101,203917,5238294.0,丽珠医药,01513,HK
2024-11-28,24.401,24.601,24.901,24.401,119400,3083264.0,丽珠医药,01513,HK
2024-11-29,25.201,25.401,25.901,24.951,1620720,43217847.0,丽珠医药,01513,HK
2024-12-02,25.301,25.701,25.851,25.151,912071,24450682.0,丽珠医药,01513,HK
2024-12-03,25.501,25.551,25.851,25.401,774486,20766496.0,丽珠医药,01513,HK
2024-12-04,25.851,25.551,26.101,25.201,888729,23862378.0,丽珠医药,01513,HK
2024-12-05,25.801,25.451,25.801,25.251,331000,8810425.0,丽珠医药,01513,HK
2024-12-06,25.451,25.751,25.801,25.251,998514,26804132.0,丽珠医药,01513,HK
2024-12-09,25.801,26.251,26.251,25.651,748009,20264451.0,丽珠医药,01513,HK
2024-12-10,26.601,26.251,26.851,26.051,1339200,36901019.0,丽珠医药,01513,HK
2024-12-11,26.151,26.501,26.601,26.151,692512,19167774.0,丽珠医药,01513,HK
2024-12-12,26.701,26.601,26.801,26.301,626468,17423284.0,丽珠医药,01513,HK
2024-12-13,26.251,26.001,26.551,25.951,870400,23845090.0,丽珠医药,01513,HK
2024-12-16,26.001,25.651,26.101,25.451,840708,22664282.0,丽珠医药,01513,HK
2024-12-17,25.501,25.651,26.001,25.351,514834,13855222.0,丽珠医药,01513,HK
2024-12-18,25.951,25.801,25.951,25.601,224100,6043180.0,丽珠医药,01513,HK
2024-12-19,25.401,25.651,25.801,25.351,266800,7159832.0,丽珠医药,01513,HK
2024-12-20,25.851,25.551,25.901,25.501,554174,14882335.0,丽珠医药,01513,HK
2024-12-23,25.651,25.651,25.751,25.301,606100,16219340.0,丽珠医药,01513,HK
2024-12-24,25.951,25.901,26.001,25.451,380100,10291585.0,丽珠医药,01513,HK
2024-12-27,25.651,26.201,26.401,25.651,700914,19182438.0,丽珠医药,01513,HK
2024-12-30,26.401,26.301,26.601,26.151,500900,13812282.0,丽珠医药,01513,HK
2024-12-31,26.401,26.351,26.551,26.001,254100,7001665.0,丽珠医药,01513,HK
2025-01-02,26.601,25.651,26.601,25.651,574400,15614285.0,丽珠医药,01513,HK
2025-01-03,25.501,25.401,26.051,25.351,474600,12748161.0,丽珠医药,01513,HK
2025-01-06,25.851,25.851,25.951,25.351,487884,13138667.0,丽珠医药,01513,HK
2025-01-07,25.901,25.301,25.901,25.101,339948,9016498.0,丽珠医药,01513,HK
2025-01-08,25.501,25.251,25.501,24.851,385046,10143023.0,丽珠医药,01513,HK
2025-01-09,25.251,25.101,25.301,24.951,226800,5963010.0,丽珠医药,01513,HK
2025-01-10,25.051,24.401,25.051,24.401,385300,9947395.0,丽珠医药,01513,HK
2025-01-13,24.251,24.251,24.351,24.001,317800,8054485.0,丽珠医药,01513,HK
2025-01-14,24.051,24.551,24.601,24.001,412920,10535848.0,丽珠医药,01513,HK
2025-01-15,24.751,24.401,24.801,24.301,229600,5898680.0,丽珠医药,01513,HK
2025-01-16,24.151,23.901,24.801,23.801,1582300,39969359.0,丽珠医药,01513,HK
2025-01-17,24.051,24.151,24.401,23.951,961300,24390912.0,丽珠医药,01513,HK
2025-01-20,24.601,24.701,24.701,24.201,396400,10204060.0,丽珠医药,01513,HK
2025-01-21,24.451,24.951,24.951,24.451,370089,9605158.0,丽珠医药,01513,HK
2025-01-22,24.901,24.651,24.901,24.451,325200,8385995.0,丽珠医药,01513,HK
2025-01-23,24.951,24.751,25.151,24.601,377200,9841120.0,丽珠医药,01513,HK
2025-01-24,24.801,24.851,25.201,24.701,412646,10805040.0,丽珠医药,01513,HK
2025-01-27,25.001,25.251,25.501,25.001,627257,16560847.0,丽珠医药,01513,HK
2025-01-28,25.601,25.151,25.601,24.951,117800,3117135.0,丽珠医药,01513,HK
2025-02-03,25.251,25.101,25.701,24.551,144600,3786437.0,丽珠医药,01513,HK
2025-02-04,24.801,25.251,25.451,24.801,376000,9944120.0,丽珠医药,01513,HK
2025-02-05,25.251,24.851,25.251,24.801,339000,8871937.0,丽珠医药,01513,HK
2025-02-06,24.701,24.901,25.251,24.701,610044,15895438.0,丽珠医药,01513,HK
2025-02-07,24.751,24.851,25.201,24.701,843033,22009814.0,丽珠医药,01513,HK
2025-02-10,24.901,24.751,25.001,24.601,736300,19112752.0,丽珠医药,01513,HK
2025-02-11,24.801,24.301,24.801,24.251,805100,20588410.0,丽珠医药,01513,HK
2025-02-12,24.451,24.551,24.701,24.351,718315,18462152.0,丽珠医药,01513,HK
