Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,3.2,3.2,3.26,3.17,48875246,161593982.0,中国生物制药,01177,HK
2024-11-15,3.21,3.22,3.28,3.21,43633071,145345905.0,中国生物制药,01177,HK
2024-11-18,3.27,3.22,3.28,3.21,58824028,195873100.0,中国生物制药,01177,HK
2024-11-19,3.28,3.18,3.28,3.16,32532466,106621520.0,中国生物制药,01177,HK
2024-11-20,3.16,3.29,3.36,3.14,72407387,244869153.0,中国生物制药,01177,HK
2024-11-21,3.27,3.29,3.34,3.25,31632703,107121714.0,中国生物制药,01177,HK
2024-11-22,3.27,3.21,3.34,3.17,42393906,140581215.0,中国生物制药,01177,HK
2024-11-25,3.24,3.18,3.24,3.14,75714785,247802371.0,中国生物制药,01177,HK
2024-11-26,3.13,3.16,3.21,3.13,30514039,99273772.0,中国生物制药,01177,HK
2024-11-27,3.16,3.21,3.24,3.13,43412730,142392770.0,中国生物制药,01177,HK
2024-11-28,3.23,3.17,3.25,3.15,44287109,144825033.0,中国生物制药,01177,HK
2024-11-29,3.17,3.16,3.2,3.13,41821058,135797827.0,中国生物制药,01177,HK
2024-12-02,3.16,3.2,3.23,3.14,37282415,122514721.0,中国生物制药,01177,HK
2024-12-03,3.2,3.26,3.27,3.16,44529692,147930179.0,中国生物制药,01177,HK
2024-12-04,3.26,3.23,3.29,3.21,30341226,100759090.0,中国生物制药,01177,HK
2024-12-05,3.19,3.15,3.22,3.13,47312810,153504863.0,中国生物制药,01177,HK
2024-12-06,3.15,3.19,3.22,3.12,56007243,183162926.0,中国生物制药,01177,HK
2024-12-09,3.2,3.24,3.24,3.1,79080521,258018642.0,中国生物制药,01177,HK
2024-12-10,3.39,3.24,3.4,3.23,73785712,249108365.0,中国生物制药,01177,HK
2024-12-11,3.25,3.27,3.3,3.22,45956746,153914322.0,中国生物制药,01177,HK
2024-12-12,3.25,3.3,3.36,3.21,51927072,177217607.0,中国生物制药,01177,HK
2024-12-13,3.25,3.21,3.28,3.19,55633140,183856905.0,中国生物制药,01177,HK
2024-12-16,3.21,3.11,3.24,3.08,69202142,222899763.0,中国生物制药,01177,HK
2024-12-17,3.11,3.08,3.12,3.05,47143051,149614209.0,中国生物制药,01177,HK
2024-12-18,3.08,3.12,3.13,3.07,41838762,133616649.0,中国生物制药,01177,HK
2024-12-19,3.1,3.14,3.16,3.08,36006159,116071975.0,中国生物制药,01177,HK
2024-12-20,3.13,3.12,3.15,3.1,30378757,97745205.0,中国生物制药,01177,HK
2024-12-23,3.11,3.13,3.16,3.09,35514092,114186806.0,中国生物制药,01177,HK
2024-12-24,3.15,3.15,3.18,3.12,16205255,52706735.0,中国生物制药,01177,HK
2024-12-27,3.15,3.14,3.2,3.11,43316690,140151130.0,中国生物制药,01177,HK
2024-12-30,3.11,3.14,3.22,3.11,52103080,169709622.0,中国生物制药,01177,HK
2024-12-31,3.14,3.11,3.14,3.09,27234463,87084951.0,中国生物制药,01177,HK
2025-01-02,3.11,3.0,3.11,2.99,42810375,133019342.0,中国生物制药,01177,HK
2025-01-03,3.0,2.97,3.05,2.94,56782744,174479001.0,中国生物制药,01177,HK
2025-01-06,2.99,2.97,3.01,2.94,51213072,156303303.0,中国生物制药,01177,HK
2025-01-07,2.96,2.94,2.97,2.88,58197597,175072507.0,中国生物制药,01177,HK
2025-01-08,2.95,2.91,2.95,2.84,89232789,265875084.0,中国生物制药,01177,HK
2025-01-09,2.91,2.89,2.94,2.87,63902976,190847024.0,中国生物制药,01177,HK
2025-01-10,2.89,2.77,2.9,2.76,98982025,285499760.0,中国生物制药,01177,HK
2025-01-13,2.72,2.76,2.76,2.67,81397064,229099699.0,中国生物制药,01177,HK
2025-01-14,2.76,2.79,2.81,2.74,77209836,221293272.0,中国生物制药,01177,HK
2025-01-15,2.79,2.78,2.81,2.75,38312342,110031070.0,中国生物制药,01177,HK
2025-01-16,2.8,2.72,2.84,2.63,136832945,383397232.0,中国生物制药,01177,HK
2025-01-17,2.71,2.82,2.86,2.7,66922882,193402095.0,中国生物制药,01177,HK
2025-01-20,2.85,2.79,2.88,2.78,61715039,179707140.0,中国生物制药,01177,HK
2025-01-21,2.84,2.82,2.84,2.78,43078000,124992223.0,中国生物制药,01177,HK
2025-01-22,2.81,2.81,2.84,2.79,27540005,79797983.0,中国生物制药,01177,HK
2025-01-23,2.81,2.78,2.83,2.76,56230144,161765141.0,中国生物制药,01177,HK
2025-01-24,2.76,2.78,2.87,2.73,76569725,220593593.0,中国生物制药,01177,HK
2025-01-27,2.79,2.84,2.87,2.76,59865159,174485022.0,中国生物制药,01177,HK
2025-01-28,2.84,2.73,2.84,2.73,16988396,48287590.0,中国生物制药,01177,HK
2025-02-03,2.6,2.77,2.77,2.58,29840906,83226178.0,中国生物制药,01177,HK
2025-02-04,2.81,2.87,2.89,2.78,37349813,109610134.0,中国生物制药,01177,HK
2025-02-05,2.85,2.78,2.85,2.77,44967637,130017213.0,中国生物制药,01177,HK
2025-02-06,2.79,2.88,2.88,2.77,42647195,125358552.0,中国生物制药,01177,HK
2025-02-07,2.88,2.88,2.91,2.84,57249144,169672518.0,中国生物制药,01177,HK
2025-02-10,2.88,2.93,2.94,2.86,67375546,202336737.0,中国生物制药,01177,HK
2025-02-11,2.93,2.85,2.94,2.85,45338424,134711110.0,中国生物制药,01177,HK
2025-02-12,2.9,2.95,2.97,2.85,71317536,214885884.0,中国生物制药,01177,HK
2025-02-13,2.95,2.98,3.09,2.91,144708281,451565264.0,中国生物制药,01177,HK
2025-02-14,3.01,3.14,3.15,3.0,106754246,341075152.0,中国生物制药,01177,HK
2025-02-17,3.12,3.22,3.28,3.08,170957675,568653456.0,中国生物制药,01177,HK
2025-02-18,3.24,3.26,3.26,3.16,92535183,306828992.0,中国生物制药,01177,HK
2025-02-19,3.22,3.23,3.3,3.21,71838926,239465872.0,中国生物制药,01177,HK
2025-02-20,3.24,3.2,3.33,3.2,101999898,340159568.0,中国生物制药,01177,HK
2025-02-21,3.27,3.25,3.27,3.13,130256603,429498240.0,中国生物制药,01177,HK
2025-02-24,3.19,3.34,3.4,3.13,198054455,673543552.0,中国生物制药,01177,HK
2025-02-25,3.27,3.25,3.29,3.19,106312447,355280144.0,中国生物制药,01177,HK
2025-02-26,3.25,3.35,3.37,3.24,87358437,297631840.0,中国生物制药,01177,HK
2025-02-27,3.33,3.35,3.39,3.29,96272840,330639296.0,中国生物制药,01177,HK
2025-02-28,3.34,3.13,3.34,3.12,115710716,377620784.0,中国生物制药,01177,HK
2025-03-03,3.13,3.11,3.22,3.09,66333519,214418859.0,中国生物制药,01177,HK
2025-03-04,3.1,3.15,3.17,3.06,60980846,196081834.0,中国生物制药,01177,HK
2025-03-05,3.18,3.22,3.27,3.17,53629386,177314882.0,中国生物制药,01177,HK
2025-03-06,3.25,3.23,3.28,3.19,82317893,272586560.0,中国生物制药,01177,HK
2025-03-07,3.21,3.25,3.34,3.19,140838768,471731440.0,中国生物制药,01177,HK
2025-03-10,3.25,3.26,3.31,3.2,96616617,321974272.0,中国生物制药,01177,HK
2025-03-11,3.21,3.47,3.49,3.2,161764523,565326752.0,中国生物制药,01177,HK
2025-03-12,3.43,3.44,3.5,3.41,77336427,273371504.0,中国生物制药,01177,HK
2025-03-13,3.43,3.38,3.51,3.33,82806484,287808688.0,中国生物制药,01177,HK
2025-03-14,3.43,3.44,3.5,3.37,95952471,340169472.0,中国生物制药,01177,HK
2025-03-17,3.45,3.41,3.51,3.39,79543127,280121600.0,中国生物制药,01177,HK
2025-03-18,3.47,3.52,3.53,3.43,92681570,332544160.0,中国生物制药,01177,HK
2025-03-19,3.52,3.55,3.58,3.5,79123246,288303520.0,中国生物制药,01177,HK
2025-03-20,3.56,3.61,3.69,3.54,108735520,404571824.0,中国生物制药,01177,HK
2025-03-21,3.66,3.51,3.67,3.46,178287089,649993584.0,中国生物制药,01177,HK
2025-03-24,3.5,3.45,3.6,3.42,83739649,300396128.0,中国生物制药,01177,HK
2025-03-25,3.43,3.46,3.48,3.4,54366609,192354530.0,中国生物制药,01177,HK
2025-03-26,3.48,3.51,3.56,3.45,79036615,283726688.0,中国生物制药,01177,HK
2025-03-27,3.52,3.56,3.63,3.46,127550181,465060672.0,中国生物制药,01177,HK
2025-03-28,3.62,3.64,3.71,3.55,148904971,554515808.0,中国生物制药,01177,HK
2025-03-31,3.64,3.66,3.71,3.53,144062326,535668752.0,中国生物制药,01177,HK
2025-04-01,3.67,3.77,3.84,3.63,143103794,552019760.0,中国生物制药,01177,HK
2025-04-02,3.77,3.86,3.91,3.73,162009457,636384544.0,中国生物制药,01177,HK
2025-04-03,3.82,3.8,3.89,3.72,137699524,532774784.0,中国生物制药,01177,HK
2025-04-07,3.31,3.25,3.48,3.19,204920361,698327824.0,中国生物制药,01177,HK
2025-04-08,3.27,3.33,3.36,3.2,126657455,428358720.0,中国生物制药,01177,HK
2025-04-09,3.21,3.31,3.35,3.09,134134585,448175728.0,中国生物制药,01177,HK
2025-04-10,3.36,3.35,3.45,3.3,163196079,564975392.0,中国生物制药,01177,HK
2025-04-11,3.34,3.49,3.51,3.32,109152748,384619616.0,中国生物制药,01177,HK
2025-04-14,3.52,3.65,3.67,3.52,108188156,403274080.0,中国生物制药,01177,HK
2025-04-15,3.7,3.63,3.7,3.6,77498018,288565312.0,中国生物制药,01177,HK
2025-04-16,3.62,3.52,3.62,3.44,78905132,283647984.0,中国生物制药,01177,HK
2025-04-17,3.52,3.58,3.6,3.5,53563043,196285252.0,中国生物制药,01177,HK
2025-04-22,3.58,3.74,3.78,3.58,110786981,420367632.0,中国生物制药,01177,HK
2025-04-23,3.81,3.75,3.84,3.72,91284504,351620592.0,中国生物制药,01177,HK
2025-04-24,3.75,3.8,3.84,3.72,84169777,326140432.0,中国生物制药,01177,HK
2025-04-25,3.89,3.86,4.0,3.82,146221632,582683616.0,中国生物制药,01177,HK
2025-04-28,3.81,3.75,3.85,3.69,95956787,371144624.0,中国生物制药,01177,HK
2025-04-29,3.77,3.8,3.9,3.76,71860606,280308336.0,中国生物制药,01177,HK
2025-04-30,3.83,3.82,3.85,3.77,75236557,293525536.0,中国生物制药,01177,HK
2025-05-02,3.81,3.88,3.89,3.75,35404772,139429876.0,中国生物制药,01177,HK
2025-05-06,3.88,3.86,3.93,3.8,76092514,300619504.0,中国生物制药,01177,HK
2025-05-07,3.91,3.74,3.92,3.71,106548415,413613776.0,中国生物制药,01177,HK
2025-05-08,3.77,3.79,3.8,3.72,62480596,240530122.0,中国生物制药,01177,HK
2025-05-09,3.79,3.82,3.83,3.73,64840386,251003333.0,中国生物制药,01177,HK
2025-05-12,3.82,3.75,3.82,3.65,127485453,485636256.0,中国生物制药,01177,HK
2025-05-13,3.74,3.75,3.81,3.74,59118382,228105020.0,中国生物制药,01177,HK
2025-05-14,3.76,3.91,3.98,3.76,115677459,461585040.0,中国生物制药,01177,HK
2025-05-15,3.89,3.81,3.93,3.78,60381896,237238060.0,中国生物制药,01177,HK
2025-05-16,3.81,3.96,4.05,3.79,105168352,424860736.0,中国生物制药,01177,HK
2025-05-19,3.93,3.97,4.04,3.91,86500447,351895200.0,中国生物制药,01177,HK
2025-05-20,4.02,4.09,4.19,4.02,145862485,614100048.0,中国生物制药,01177,HK
2025-05-21,4.11,4.1,4.17,4.07,94016992,395120976.0,中国生物制药,01177,HK
2025-05-22,4.1,4.12,4.17,4.05,73352518,308277904.0,中国生物制药,01177,HK
2025-05-23,4.16,4.09,4.23,4.05,159928126,674305872.0,中国生物制药,01177,HK
2025-05-26,4.11,3.97,4.12,3.94,156665436,643340800.0,中国生物制药,01177,HK
2025-05-27,4.02,4.16,4.19,3.99,83202095,351663104.0,中国生物制药,01177,HK
2025-05-28,4.18,4.1,4.2,4.07,93514461,393852736.0,中国生物制药,01177,HK
2025-05-29,4.1,4.33,4.37,4.06,150874414,657708336.0,中国生物制药,01177,HK
2025-05-30,4.39,4.36,4.43,4.28,165935973,738921904.0,中国生物制药,01177,HK
2025-06-02,4.32,4.31,4.35,4.2,37668569,164286192.0,中国生物制药,01177,HK
2025-06-03,4.39,4.39,4.44,4.28,158188924,704506352.0,中国生物制药,01177,HK
2025-06-04,4.44,4.53,4.75,4.42,217221590,1017028096.0,中国生物制药,01177,HK
2025-06-05,4.59,4.44,4.61,4.38,144212321,656214240.0,中国生物制药,01177,HK
2025-06-06,4.45,4.46,4.53,4.33,170431626,770728080.0,中国生物制药,01177,HK
2025-06-09,4.51,4.65,4.67,4.37,214332093,1002004832.0,中国生物制药,01177,HK
2025-06-10,4.66,4.68,4.83,4.61,198398246,951483200.0,中国生物制药,01177,HK
2025-06-11,4.69,4.68,4.82,4.65,108016608,518858064.0,中国生物制药,01177,HK
2025-06-12,4.91,5.6,5.64,4.86,514830848,2815381440.0,中国生物制药,01177,HK
2025-06-13,5.69,5.44,5.69,5.23,393835680,2162986656.0,中国生物制药,01177,HK
2025-06-16,5.35,5.23,5.49,5.19,207793713,1109040288.0,中国生物制药,01177,HK
2025-06-17,5.29,4.95,5.31,4.89,225748633,1144660384.0,中国生物制药,01177,HK
2025-06-18,4.92,4.91,4.99,4.83,155674509,770262352.0,中国生物制药,01177,HK
2025-06-19,4.94,4.8,5.0,4.74,151102976,739087696.0,中国生物制药,01177,HK
2025-06-20,4.82,4.94,4.95,4.76,108327890,536349440.0,中国生物制药,01177,HK
2025-06-23,4.95,5.11,5.15,4.83,163217814,828014560.0,中国生物制药,01177,HK
2025-06-24,5.2,5.18,5.27,5.12,175299853,918839984.0,中国生物制药,01177,HK
2025-06-25,5.25,5.19,5.26,5.08,137575808,718592512.0,中国生物制药,01177,HK
2025-06-26,5.14,5.12,5.14,5.02,136960789,703035840.0,中国生物制药,01177,HK
2025-06-27,5.13,5.25,5.3,5.06,153337909,808126224.0,中国生物制药,01177,HK
2025-06-30,5.33,5.21,5.33,5.14,134874508,708493072.0,中国生物制药,01177,HK
2025-07-02,5.31,5.28,5.47,5.22,179014344,963849664.0,中国生物制药,01177,HK
2025-07-03,5.33,5.4,5.45,5.28,181920730,989965536.0,中国生物制药,01177,HK
2025-07-04,5.42,5.55,5.55,5.39,118510167,657062432.0,中国生物制药,01177,HK
2025-07-07,5.55,5.45,5.58,5.42,94061647,521976592.0,中国生物制药,01177,HK
2025-07-08,5.45,5.32,5.5,5.26,154076522,829614432.0,中国生物制药,01177,HK
2025-07-09,5.31,5.86,5.9,5.19,298413728,1705536240.0,中国生物制药,01177,HK
