Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,67.5,68.05,69.4,66.6,6262800,426693456.0,康方生物,09926,HK
2024-11-15,68.6,68.75,69.85,66.5,4964668,340132208.0,康方生物,09926,HK
2024-11-18,68.0,63.9,68.05,63.0,11886406,764749456.0,康方生物,09926,HK
2024-11-19,64.15,64.1,64.65,63.1,4696029,300036592.0,康方生物,09926,HK
2024-11-20,64.6,70.35,70.8,64.6,11841338,811032944.0,康方生物,09926,HK
2024-11-21,69.6,73.25,74.8,69.6,9562484,697189840.0,康方生物,09926,HK
2024-11-22,73.8,72.2,74.5,71.0,7817873,565089488.0,康方生物,09926,HK
2024-11-25,72.65,76.8,77.65,72.25,14170696,1076966160.0,康方生物,09926,HK
2024-11-26,77.0,76.85,78.1,75.45,8247708,633887600.0,康方生物,09926,HK
2024-11-27,76.95,77.55,78.4,75.8,5739677,442757712.0,康方生物,09926,HK
2024-11-28,78.0,73.5,78.75,73.0,14678072,1101338656.0,康方生物,09926,HK
2024-11-29,74.0,73.1,76.25,72.35,16452117,1199017728.0,康方生物,09926,HK
2024-12-02,73.0,72.0,74.25,71.15,6967000,503842624.0,康方生物,09926,HK
2024-12-03,72.3,70.7,72.3,69.45,8861655,623429728.0,康方生物,09926,HK
2024-12-04,68.9,66.5,68.9,65.4,19756522,1318454048.0,康方生物,09926,HK
2024-12-05,66.85,65.45,67.2,64.8,10122180,668485744.0,康方生物,09926,HK
2024-12-06,65.05,65.2,65.95,63.5,11850888,766935728.0,康方生物,09926,HK
2024-12-09,66.15,66.35,68.35,65.55,10239881,683201168.0,康方生物,09926,HK
2024-12-10,67.5,64.0,67.5,63.5,8062450,523569760.0,康方生物,09926,HK
2024-12-11,64.35,63.25,65.15,62.15,9437340,598148016.0,康方生物,09926,HK
2024-12-12,63.85,65.9,67.0,62.05,11313189,732486944.0,康方生物,09926,HK
2024-12-13,65.9,63.65,65.9,63.0,7375719,472083184.0,康方生物,09926,HK
2024-12-16,63.65,61.75,63.65,59.5,11341920,692346800.0,康方生物,09926,HK
2024-12-17,61.75,62.05,63.35,61.05,5121153,317593760.0,康方生物,09926,HK
2024-12-18,62.1,63.6,64.2,62.1,5436600,344510864.0,康方生物,09926,HK
2024-12-19,61.7,62.3,63.35,60.75,6700364,415537088.0,康方生物,09926,HK
2024-12-20,62.8,60.85,62.8,59.95,9221609,562019808.0,康方生物,09926,HK
2024-12-23,60.85,60.0,61.1,57.95,9055695,535080432.0,康方生物,09926,HK
2024-12-24,60.0,60.2,60.75,58.8,2649071,158966656.0,康方生物,09926,HK
2024-12-27,60.55,59.4,60.8,57.95,7440256,439042960.0,康方生物,09926,HK
2024-12-30,59.6,59.5,61.1,58.3,4533729,269288320.0,康方生物,09926,HK
2024-12-31,59.95,60.7,60.7,58.65,3631237,216363848.0,康方生物,09926,HK
2025-01-02,61.05,58.6,62.0,58.3,5166324,307001728.0,康方生物,09926,HK
2025-01-03,59.0,58.3,59.7,57.75,3827000,223910948.0,康方生物,09926,HK
2025-01-06,58.45,59.35,60.8,58.3,5196797,307868896.0,康方生物,09926,HK
2025-01-07,60.0,57.4,60.15,57.1,4778590,277272656.0,康方生物,09926,HK
2025-01-08,57.0,56.2,57.3,55.05,7531943,421209680.0,康方生物,09926,HK
2025-01-09,56.4,56.5,57.8,55.75,3488732,197509891.0,康方生物,09926,HK
2025-01-10,56.9,56.15,57.3,55.6,2697308,151986615.0,康方生物,09926,HK
2025-01-13,55.25,55.4,55.95,54.0,5766019,316805104.0,康方生物,09926,HK
2025-01-14,55.05,56.7,57.4,55.05,3803314,215325655.0,康方生物,09926,HK
2025-01-15,56.1,56.5,57.4,55.1,3477742,196231787.0,康方生物,09926,HK
2025-01-16,57.75,56.95,58.95,56.1,6098500,349672496.0,康方生物,09926,HK
2025-01-17,57.4,59.15,60.8,56.8,7378220,436921056.0,康方生物,09926,HK
2025-01-20,60.4,59.8,62.0,59.7,8748000,530970288.0,康方生物,09926,HK
2025-01-21,60.0,58.75,60.55,58.4,4303724,254515882.0,康方生物,09926,HK
2025-01-22,60.9,62.6,62.7,60.3,9637570,595074416.0,康方生物,09926,HK
2025-01-23,63.25,60.9,63.35,60.85,4072681,253223987.0,康方生物,09926,HK
2025-01-24,61.6,62.6,63.85,60.5,7354368,462205024.0,康方生物,09926,HK
2025-01-27,62.5,59.8,62.8,59.7,6263355,379967664.0,康方生物,09926,HK
2025-01-28,60.2,60.85,60.85,59.8,525328,31735518.0,康方生物,09926,HK
2025-02-03,60.75,59.65,60.8,58.85,1452752,86841773.0,康方生物,09926,HK
2025-02-04,60.8,60.6,60.8,58.65,1680333,100215049.0,康方生物,09926,HK
