Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-12-17,6.15,6.04,6.16,6.01,4381810,26606828.0,诺诚健华,09969,HK
2024-12-18,6.08,6.09,6.13,6.01,2202000,13340987.0,诺诚健华,09969,HK
2024-12-19,6.0,6.06,6.13,5.83,4713000,28196340.0,诺诚健华,09969,HK
2024-12-20,5.93,5.93,6.04,5.92,2642000,15753220.0,诺诚健华,09969,HK
2024-12-23,5.82,5.93,5.97,5.8,2088000,12298920.0,诺诚健华,09969,HK
2024-12-24,5.93,5.92,6.05,5.83,1394000,8273150.0,诺诚健华,09969,HK
2024-12-27,5.87,5.99,6.09,5.87,3137194,18749950.0,诺诚健华,09969,HK
2024-12-30,5.95,6.05,6.24,5.95,3483000,21231519.0,诺诚健华,09969,HK
2024-12-31,6.0,6.12,6.14,5.94,2484000,15011310.0,诺诚健华,09969,HK
2025-01-02,6.12,5.69,6.12,5.63,4624000,26917254.0,诺诚健华,09969,HK
2025-01-03,5.8,5.6,5.8,5.5,3967000,22222470.0,诺诚健华,09969,HK
2025-01-06,5.6,5.52,5.73,5.44,2505652,13892298.0,诺诚健华,09969,HK
2025-01-07,5.49,5.5,5.57,5.38,1890000,10309880.0,诺诚健华,09969,HK
2025-01-08,5.53,5.31,5.53,5.28,3919000,20921336.0,诺诚健华,09969,HK
2025-01-09,5.27,5.27,5.36,5.22,2174000,11502651.0,诺诚健华,09969,HK
2025-01-10,5.3,5.18,5.33,5.17,2090152,10919834.0,诺诚健华,09969,HK
2025-01-13,5.26,5.18,5.26,5.02,4180000,21452227.0,诺诚健华,09969,HK
2025-01-14,5.22,5.36,5.36,5.2,2888100,15253314.0,诺诚健华,09969,HK
2025-01-15,5.39,5.25,5.39,5.22,1764000,9318331.0,诺诚健华,09969,HK
2025-01-16,5.25,5.25,5.37,5.13,6180000,32524530.0,诺诚健华,09969,HK
2025-01-17,5.38,5.45,5.6,5.29,6491000,35500838.0,诺诚健华,09969,HK
2025-01-20,5.55,5.64,5.86,5.52,6263000,35752431.0,诺诚健华,09969,HK
2025-01-21,5.78,5.79,6.0,5.66,5653000,32798110.0,诺诚健华,09969,HK
2025-01-22,5.8,5.74,5.8,5.59,3767000,21430410.0,诺诚健华,09969,HK
2025-01-23,5.77,5.63,5.86,5.56,2936000,16569070.0,诺诚健华,09969,HK
2025-01-24,5.61,5.68,5.82,5.58,2956000,16979450.0,诺诚健华,09969,HK
2025-01-27,5.71,5.69,5.79,5.66,1127000,6431780.0,诺诚健华,09969,HK
2025-01-28,5.69,5.53,5.69,5.53,179000,998290.0,诺诚健华,09969,HK
2025-02-03,5.53,5.57,5.57,5.34,477000,2610120.0,诺诚健华,09969,HK
2025-02-04,5.39,5.51,5.54,5.39,585954,3212922.0,诺诚健华,09969,HK
2025-02-05,5.57,5.47,5.59,5.36,3238000,17688370.0,诺诚健华,09969,HK
2025-02-06,5.5,5.76,5.79,5.47,3592000,20252064.0,诺诚健华,09969,HK
2025-02-07,5.85,5.73,5.87,5.68,3354000,19336070.0,诺诚健华,09969,HK
2025-02-10,5.8,5.91,6.07,5.76,3949025,23453906.0,诺诚健华,09969,HK
2025-02-11,5.91,5.67,5.91,5.67,1892000,10913830.0,诺诚健华,09969,HK
2025-02-12,5.68,5.84,5.9,5.65,5712000,32962480.0,诺诚健华,09969,HK
2025-02-13,5.89,5.7,5.96,5.69,3213000,18666077.0,诺诚健华,09969,HK
2025-02-14,5.7,6.54,6.59,5.7,14970361,93246882.0,诺诚健华,09969,HK
2025-02-17,6.6,6.5,6.69,6.24,9824887,63683029.0,诺诚健华,09969,HK
2025-02-18,6.6,7.22,7.25,6.51,29149402,206442690.0,诺诚健华,09969,HK
2025-02-19,7.3,7.28,7.67,7.17,21528000,159662775.0,诺诚健华,09969,HK
2025-02-20,7.28,7.35,7.39,7.06,13111334,95105646.0,诺诚健华,09969,HK
2025-02-21,7.46,7.56,7.66,7.29,12382000,92889134.0,诺诚健华,09969,HK
2025-02-24,7.7,7.76,7.96,7.41,13263472,103045848.0,诺诚健华,09969,HK
2025-02-25,7.53,7.89,8.02,7.41,14872000,115601548.0,诺诚健华,09969,HK
2025-02-26,7.9,8.96,9.16,7.79,32507797,285819456.0,诺诚健华,09969,HK
2025-02-27,9.03,9.69,10.02,8.9,47195083,446945056.0,诺诚健华,09969,HK
2025-02-28,9.57,9.21,9.91,9.05,24953000,235692990.0,诺诚健华,09969,HK
2025-03-03,9.26,9.33,9.7,8.97,19023000,178060359.0,诺诚健华,09969,HK
2025-03-04,9.33,9.44,9.52,8.99,9496980,88677655.0,诺诚健华,09969,HK
2025-03-05,9.53,9.5,10.12,9.21,13593000,130692260.0,诺诚健华,09969,HK
2025-03-06,9.5,9.67,9.99,9.5,11121600,108003966.0,诺诚健华,09969,HK
2025-03-07,9.7,9.75,10.06,9.48,8858000,86955597.0,诺诚健华,09969,HK
2025-03-10,10.04,9.3,10.2,9.07,13029648,121597207.0,诺诚健华,09969,HK
2025-03-11,9.1,9.11,9.38,8.9,10124483,92053041.0,诺诚健华,09969,HK
2025-03-12,9.11,8.78,9.2,8.61,10859000,95839067.0,诺诚健华,09969,HK
2025-03-13,8.61,8.73,8.98,8.49,8125267,70100822.0,诺诚健华,09969,HK
2025-03-14,8.86,8.9,8.97,8.55,12775511,111859375.0,诺诚健华,09969,HK
2025-03-17,8.89,9.05,9.05,8.62,5768609,51257200.0,诺诚健华,09969,HK
2025-03-18,9.3,9.0,9.3,8.94,6329056,57555651.0,诺诚健华,09969,HK
2025-03-19,8.96,9.09,9.2,8.82,6901731,62665738.0,诺诚健华,09969,HK
2025-03-20,9.16,8.97,9.16,8.88,4244030,38111524.0,诺诚健华,09969,HK
2025-03-21,8.89,8.32,8.9,8.32,15263208,129359938.0,诺诚健华,09969,HK
2025-03-24,8.37,8.52,8.72,8.34,6232015,52886479.0,诺诚健华,09969,HK
2025-03-25,8.57,8.45,8.66,8.35,4118482,34852912.0,诺诚健华,09969,HK
2025-03-26,8.5,8.38,8.58,8.22,4649070,38574161.0,诺诚健华,09969,HK
2025-03-27,8.41,8.92,9.02,8.15,13607462,119863086.0,诺诚健华,09969,HK
2025-03-28,8.92,9.25,9.73,8.88,13527000,126894059.0,诺诚健华,09969,HK
2025-03-31,9.25,9.14,9.43,8.81,8390816,76230241.0,诺诚健华,09969,HK
2025-04-01,9.14,9.64,9.96,9.11,17101984,165576783.0,诺诚健华,09969,HK
2025-04-02,9.62,9.37,9.85,9.28,10852000,103518580.0,诺诚健华,09969,HK
2025-04-03,9.23,9.45,9.85,9.04,13496624,127328426.0,诺诚健华,09969,HK
2025-04-07,8.55,7.66,8.55,7.5,21512000,169196355.0,诺诚健华,09969,HK
2025-04-08,7.9,7.68,7.99,7.27,14445646,109847351.0,诺诚健华,09969,HK
2025-04-09,7.34,7.91,8.03,6.89,14066800,106555950.0,诺诚健华,09969,HK
2025-04-10,8.06,8.27,8.57,8.06,9833809,82152287.0,诺诚健华,09969,HK
2025-04-11,8.27,8.42,8.55,8.21,7781000,65486017.0,诺诚健华,09969,HK
2025-04-14,8.6,8.64,8.91,8.48,14489614,125606089.0,诺诚健华,09969,HK
2025-04-15,8.6,8.52,8.92,8.34,6992900,59182697.0,诺诚健华,09969,HK
2025-04-16,8.41,8.27,8.44,8.09,7060007,58270032.0,诺诚健华,09969,HK
2025-04-17,8.27,8.83,9.0,8.25,19172680,168534122.0,诺诚健华,09969,HK
