Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,16.993,16.873,17.113,16.473,6586287,113630508.0,翰森制药,03692,HK
2024-11-15,16.853,16.713,17.093,16.653,5087620,87198027.0,翰森制药,03692,HK
2024-11-18,16.733,16.893,17.013,16.433,5578364,95999705.0,翰森制药,03692,HK
2024-11-19,16.893,16.793,17.073,16.733,3342808,57568061.0,翰森制药,03692,HK
2024-11-20,16.713,17.493,17.753,16.713,10542612,187683293.0,翰森制药,03692,HK
2024-11-21,17.433,17.893,18.433,17.393,16125418,297868592.0,翰森制药,03692,HK
2024-11-22,17.733,18.153,18.593,17.733,11440322,212429472.0,翰森制药,03692,HK
2024-11-25,18.153,18.213,18.513,18.033,15500366,288088320.0,翰森制药,03692,HK
2024-11-26,18.053,18.273,18.493,17.933,6848811,127675977.0,翰森制药,03692,HK
2024-11-27,18.233,18.713,18.913,18.053,10789777,204494732.0,翰森制药,03692,HK
2024-11-28,18.713,18.753,18.973,18.573,4569541,87282356.0,翰森制药,03692,HK
2024-11-29,18.753,18.933,19.173,18.753,3830000,74101400.0,翰森制药,03692,HK
2024-12-02,18.933,18.553,19.113,18.453,10416372,198680971.0,翰森制药,03692,HK
2024-12-03,18.453,18.853,18.953,18.373,6769910,129784446.0,翰森制药,03692,HK
2024-12-04,18.773,18.653,19.073,18.533,6577878,125186433.0,翰森制药,03692,HK
2024-12-05,18.453,18.493,18.633,18.353,3230908,61113150.0,翰森制药,03692,HK
2024-12-06,18.333,18.173,18.413,17.913,4451658,82617084.0,翰森制药,03692,HK
2024-12-09,18.013,18.733,18.753,18.013,4949445,92538797.0,翰森制药,03692,HK
2024-12-10,19.213,18.113,19.313,18.033,9057070,169888879.0,翰森制药,03692,HK
2024-12-11,18.153,18.233,18.513,18.013,3528561,65732788.0,翰森制药,03692,HK
2024-12-12,18.273,18.113,18.353,18.053,2725781,50552006.0,翰森制药,03692,HK
2024-12-13,17.993,17.713,18.053,17.613,3443244,62525221.0,翰森制药,03692,HK
2024-12-16,17.633,17.413,17.933,17.293,6437730,114958203.0,翰森制药,03692,HK
2024-12-17,17.273,17.413,17.693,17.193,10026000,177739332.0,翰森制药,03692,HK
2024-12-18,17.413,18.113,18.133,17.333,5158620,93697126.0,翰森制药,03692,HK
2024-12-19,18.533,17.973,18.973,17.653,12713947,235277696.0,翰森制药,03692,HK
2024-12-20,18.333,17.573,18.333,17.473,3878527,70146970.0,翰森制药,03692,HK
2024-12-23,17.533,17.453,17.933,17.253,2732583,48628861.0,翰森制药,03692,HK
2024-12-24,17.653,17.833,17.933,17.373,1456000,26444120.0,翰森制药,03692,HK
2024-12-27,18.113,17.433,18.113,17.313,4113583,73534614.0,翰森制药,03692,HK
2024-12-30,17.493,17.033,17.733,16.953,4913600,86340576.0,翰森制药,03692,HK
2024-12-31,16.913,16.913,17.013,16.733,3278020,56517901.0,翰森制药,03692,HK
2025-01-02,16.913,16.313,17.073,16.193,6508613,109515228.0,翰森制药,03692,HK
2025-01-03,16.533,16.293,16.993,16.213,4332300,73056030.0,翰森制药,03692,HK
2025-01-06,16.433,16.213,16.453,16.073,5278100,87375368.0,翰森制药,03692,HK
2025-01-07,16.153,15.953,16.473,15.853,6381400,104696178.0,翰森制药,03692,HK
2025-01-08,15.953,15.853,16.013,15.753,6778561,110029491.0,翰森制药,03692,HK
2025-01-09,16.013,16.113,16.393,15.953,4615255,76301060.0,翰森制药,03692,HK
2025-01-10,16.613,15.873,16.613,15.793,5555581,90959646.0,翰森制药,03692,HK
2025-01-13,15.833,15.893,15.973,15.593,5148680,83450066.0,翰森制药,03692,HK
2025-01-14,15.993,16.273,16.533,15.953,4347739,72239282.0,翰森制药,03692,HK
2025-01-15,16.193,16.333,16.593,16.133,2405072,40103929.0,翰森制药,03692,HK
2025-01-16,16.453,16.353,16.713,16.273,3140950,52723156.0,翰森制药,03692,HK
2025-01-17,16.633,16.473,16.653,16.333,2933776,49507678.0,翰森制药,03692,HK
2025-01-20,16.333,16.613,16.913,16.333,4877793,83503542.0,翰森制药,03692,HK
2025-01-21,16.873,16.853,16.973,16.593,3944000,67760920.0,翰森制药,03692,HK
