Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,40.7,41.85,42.5,40.2,1807100,75147052.0,亚盛医药-B,06855,HK
2024-11-15,41.4,42.5,43.2,41.4,863400,36797633.0,亚盛医药-B,06855,HK
2024-11-18,42.7,40.8,43.0,40.6,1751000,72667120.0,亚盛医药-B,06855,HK
2024-11-19,40.8,41.15,41.7,40.3,981600,40356050.0,亚盛医药-B,06855,HK
2024-11-20,41.1,42.3,42.85,40.55,2166353,90801227.0,亚盛医药-B,06855,HK
2024-11-21,41.7,42.4,43.7,41.5,1160100,49657457.0,亚盛医药-B,06855,HK
2024-11-22,42.75,40.9,43.2,40.85,1044400,43578557.0,亚盛医药-B,06855,HK
2024-11-25,41.3,42.55,43.1,40.9,1759600,74658227.0,亚盛医药-B,06855,HK
2024-11-26,42.6,41.7,42.85,41.6,852333,35884204.0,亚盛医药-B,06855,HK
2024-11-27,41.7,42.5,42.5,41.2,933100,39172367.0,亚盛医药-B,06855,HK
2024-11-28,42.75,43.65,44.1,41.75,1689300,72900150.0,亚盛医药-B,06855,HK
2024-11-29,44.0,43.15,44.9,42.9,1422530,62291093.0,亚盛医药-B,06855,HK
2024-12-02,43.6,41.95,43.6,41.3,1819708,76716447.0,亚盛医药-B,06855,HK
2024-12-03,41.65,41.1,42.1,40.2,2150941,88133991.0,亚盛医药-B,06855,HK
2024-12-04,40.7,41.3,41.65,39.8,1634105,66475899.0,亚盛医药-B,06855,HK
2024-12-05,41.3,40.5,42.8,40.25,2236900,92401052.0,亚盛医药-B,06855,HK
2024-12-06,40.55,40.8,41.4,40.0,1622630,66100289.0,亚盛医药-B,06855,HK
2024-12-09,41.2,41.95,42.3,40.4,1824458,75631434.0,亚盛医药-B,06855,HK
2024-12-10,42.6,41.6,43.45,41.6,1466836,62362909.0,亚盛医药-B,06855,HK
2024-12-11,41.4,41.9,42.25,41.35,913403,38152908.0,亚盛医药-B,06855,HK
2024-12-12,42.05,41.15,42.05,40.25,1755400,71708212.0,亚盛医药-B,06855,HK
2024-12-13,41.15,38.7,41.15,38.2,3374430,132281068.0,亚盛医药-B,06855,HK
2024-12-16,39.0,39.15,39.45,37.75,2940131,113638939.0,亚盛医药-B,06855,HK
2024-12-17,39.0,40.25,40.65,38.8,1824262,72961712.0,亚盛医药-B,06855,HK
2024-12-18,40.3,41.3,41.65,40.3,1518520,62578087.0,亚盛医药-B,06855,HK
2024-12-19,40.85,44.15,44.65,39.7,4826686,208676584.0,亚盛医药-B,06855,HK
2024-12-20,44.5,42.95,44.6,42.65,2021073,87754618.0,亚盛医药-B,06855,HK
2024-12-23,43.1,43.3,44.0,42.2,1423740,61489988.0,亚盛医药-B,06855,HK
2024-12-24,44.8,45.1,45.6,43.55,2154711,96496261.0,亚盛医药-B,06855,HK
2024-12-27,45.1,44.55,45.65,44.15,1334270,59884055.0,亚盛医药-B,06855,HK
2024-12-30,45.2,45.45,46.75,44.95,1782369,81572818.0,亚盛医药-B,06855,HK
2024-12-31,45.45,45.45,46.25,44.65,661788,30106415.0,亚盛医药-B,06855,HK
2025-01-02,45.4,43.75,45.4,43.65,1428300,63343154.0,亚盛医药-B,06855,HK
2025-01-03,43.5,43.75,44.4,42.9,1078193,47121985.0,亚盛医药-B,06855,HK
2025-01-06,43.95,41.9,44.85,41.6,2288300,98059386.0,亚盛医药-B,06855,HK
2025-01-07,41.9,41.9,42.3,41.3,1296900,54296025.0,亚盛医药-B,06855,HK
2025-01-08,41.5,40.7,41.85,40.05,1260400,51261290.0,亚盛医药-B,06855,HK
2025-01-09,41.05,40.05,41.05,39.75,1200200,48298015.0,亚盛医药-B,06855,HK
