Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,1.58,1.51,1.61,1.49,1180000,1818920.0,歌礼制药-B,01672,HK
2024-11-15,1.53,1.62,1.66,1.48,2635000,4231730.0,歌礼制药-B,01672,HK
2024-11-18,1.61,1.68,1.69,1.55,1666000,2753572.0,歌礼制药-B,01672,HK
2024-11-19,1.66,1.64,1.68,1.64,605000,1008400.0,歌礼制药-B,01672,HK
2024-11-20,1.66,1.68,1.68,1.62,1058000,1764260.0,歌礼制药-B,01672,HK
2024-11-21,1.68,1.84,1.84,1.66,3819000,6671390.0,歌礼制药-B,01672,HK
2024-11-22,1.79,1.77,1.84,1.71,1624000,2871300.0,歌礼制药-B,01672,HK
2024-11-25,1.77,1.69,1.84,1.6,2560000,4330330.0,歌礼制药-B,01672,HK
2024-11-26,1.65,1.6,1.73,1.58,1562000,2566170.0,歌礼制药-B,01672,HK
2024-11-27,1.6,1.66,1.68,1.6,961000,1585630.0,歌礼制药-B,01672,HK
2024-11-28,1.63,1.53,1.65,1.53,1025000,1620620.0,歌礼制药-B,01672,HK
2024-11-29,1.53,1.55,1.55,1.5,867000,1322080.0,歌礼制药-B,01672,HK
2024-12-02,1.56,1.67,1.67,1.56,1098000,1772294.0,歌礼制药-B,01672,HK
2024-12-03,1.62,1.69,1.72,1.62,636000,1076634.0,歌礼制药-B,01672,HK
2024-12-04,1.65,1.77,1.79,1.65,1280000,2244190.0,歌礼制药-B,01672,HK
2024-12-05,1.77,1.73,1.79,1.72,689000,1201780.0,歌礼制药-B,01672,HK
2024-12-06,1.78,1.85,1.87,1.71,1963000,3534040.0,歌礼制药-B,01672,HK
2024-12-09,1.81,1.82,1.85,1.79,607000,1102480.0,歌礼制药-B,01672,HK
2024-12-10,1.86,1.91,1.93,1.84,2498000,4711291.0,歌礼制药-B,01672,HK
2024-12-11,1.91,2.09,2.12,1.9,4405084,8927944.0,歌礼制药-B,01672,HK
2024-12-12,2.09,2.08,2.11,1.97,2462000,5070185.0,歌礼制药-B,01672,HK
2024-12-13,2.08,2.15,2.2,2.02,2916000,6242230.0,歌礼制药-B,01672,HK
2024-12-16,2.15,2.17,2.25,2.12,2378000,5215499.0,歌礼制药-B,01672,HK
2024-12-17,2.22,2.38,2.43,2.2,3506000,8114888.0,歌礼制药-B,01672,HK
2024-12-18,2.4,2.84,2.84,2.4,10196000,27682148.0,歌礼制药-B,01672,HK
2024-12-19,2.66,2.46,2.93,2.44,9158580,24432997.0,歌礼制药-B,01672,HK
2024-12-20,2.48,2.78,2.86,2.45,6573100,17923347.0,歌礼制药-B,01672,HK
2024-12-23,2.86,3.15,3.22,2.75,8266000,24916690.0,歌礼制药-B,01672,HK
2024-12-24,3.15,3.12,3.16,3.0,2423000,7476680.0,歌礼制药-B,01672,HK
2024-12-27,3.19,2.93,3.19,2.83,3051000,9031870.0,歌礼制药-B,01672,HK
2024-12-30,2.97,3.01,3.1,2.97,1985000,5999559.0,歌礼制药-B,01672,HK
2024-12-31,3.0,3.01,3.15,3.0,1500000,4596750.0,歌礼制药-B,01672,HK
2025-01-02,2.98,3.24,3.38,2.87,3970000,12807710.0,歌礼制药-B,01672,HK
2025-01-03,3.25,3.14,3.25,3.11,1313000,4190066.0,歌礼制药-B,01672,HK
2025-01-06,3.17,3.44,3.6,3.12,4954000,17044816.0,歌礼制药-B,01672,HK
2025-01-07,3.44,3.35,3.52,3.22,2638000,8845830.0,歌礼制药-B,01672,HK
2025-01-08,3.33,2.97,3.36,2.97,4651000,14224064.0,歌礼制药-B,01672,HK
2025-01-09,3.0,3.06,3.2,2.92,2910000,8968599.0,歌礼制药-B,01672,HK
2025-01-10,3.05,2.86,3.05,2.82,2721000,7974980.0,歌礼制药-B,01672,HK
2025-01-13,2.85,3.18,3.21,2.84,2054000,6206709.0,歌礼制药-B,01672,HK
2025-01-14,3.18,3.34,3.37,3.08,2865000,9434260.0,歌礼制药-B,01672,HK
2025-01-15,3.35,3.2,3.55,3.17,3742000,12329120.0,歌礼制药-B,01672,HK
2025-01-16,3.23,3.63,3.75,3.23,6834000,24481540.0,歌礼制药-B,01672,HK
2025-01-17,3.63,3.85,3.99,3.63,5609851,21538256.0,歌礼制药-B,01672,HK
2025-01-20,3.85,4.0,4.23,3.85,3924000,15947416.0,歌礼制药-B,01672,HK
2025-01-21,4.0,3.94,4.01,3.82,2050000,7996220.0,歌礼制药-B,01672,HK
2025-01-22,4.2,4.28,4.5,3.95,7766000,32435740.0,歌礼制药-B,01672,HK
2025-01-23,4.37,4.03,4.37,3.97,3671440,15056820.0,歌礼制药-B,01672,HK
2025-01-24,4.07,4.09,4.12,3.93,2247000,9037066.0,歌礼制药-B,01672,HK
2025-01-27,4.09,4.08,4.18,4.0,1165000,4781699.0,歌礼制药-B,01672,HK
2025-01-28,4.12,4.05,4.12,3.96,809000,3255110.0,歌礼制药-B,01672,HK
2025-02-03,4.0,4.01,4.1,3.95,1249000,5009490.0,歌礼制药-B,01672,HK
2025-02-04,4.03,4.0,4.14,3.96,1598000,6430919.0,歌礼制药-B,01672,HK
2025-02-05,4.0,3.98,4.0,3.76,1734000,6741449.0,歌礼制药-B,01672,HK
2025-02-06,4.02,4.02,4.14,3.94,1746000,7075981.0,歌礼制药-B,01672,HK
2025-02-07,4.02,4.19,4.33,3.97,3537000,14900500.0,歌礼制药-B,01672,HK
2025-02-10,4.31,4.24,4.35,4.17,2674000,11400599.0,歌礼制药-B,01672,HK
2025-02-11,4.31,4.29,4.44,4.12,2470000,10686029.0,歌礼制药-B,01672,HK
2025-02-12,4.42,4.12,4.45,4.05,3492000,14527498.0,歌礼制药-B,01672,HK
2025-02-13,4.13,4.03,4.2,3.99,2129000,8665744.0,歌礼制药-B,01672,HK
2025-02-14,4.04,4.02,4.18,3.98,3359000,13551080.0,歌礼制药-B,01672,HK
2025-02-17,4.0,4.28,4.28,3.92,4139000,16963300.0,歌礼制药-B,01672,HK
2025-02-18,4.28,4.54,4.6,4.25,6390000,28417528.0,歌礼制药-B,01672,HK
2025-02-19,4.5,4.79,4.96,4.48,5685000,27150898.0,歌礼制药-B,01672,HK
2025-02-20,5.5,6.44,6.52,5.5,35593106,218167272.0,歌礼制药-B,01672,HK
