Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,48.744,48.794,50.794,48.544,2878600,144833855.0,巨子生物,02367,HK
2024-11-15,48.694,48.194,49.294,47.994,2398120,119199281.0,巨子生物,02367,HK
2024-11-18,48.194,48.544,50.894,47.394,2497927,123722291.0,巨子生物,02367,HK
2024-11-19,49.494,48.344,49.494,47.244,1600200,78785407.0,巨子生物,02367,HK
2024-11-20,48.044,47.594,48.294,47.294,2670947,130732198.0,巨子生物,02367,HK
2024-11-21,47.594,47.794,48.194,46.944,1741985,84916760.0,巨子生物,02367,HK
2024-11-22,47.794,48.194,48.844,46.694,2439413,119986662.0,巨子生物,02367,HK
2024-11-25,48.194,48.944,48.994,47.694,3603910,180398465.0,巨子生物,02367,HK
2024-11-26,48.294,47.694,49.194,47.444,1438771,71422973.0,巨子生物,02367,HK
2024-11-27,48.594,51.244,51.444,47.644,5242505,267705900.0,巨子生物,02367,HK
2024-11-28,51.244,47.644,51.244,47.194,3760472,187099714.0,巨子生物,02367,HK
2024-11-29,47.644,48.694,49.194,47.444,2685683,133090971.0,巨子生物,02367,HK
2024-12-02,49.194,46.994,49.644,46.694,5673234,278704080.0,巨子生物,02367,HK
2024-12-03,46.994,47.894,47.894,45.744,3509297,170221594.0,巨子生物,02367,HK
2024-12-04,48.644,47.594,48.644,46.194,2396504,116210237.0,巨子生物,02367,HK
2024-12-05,46.444,46.044,47.944,45.744,3236410,153539016.0,巨子生物,02367,HK
2024-12-06,48.694,49.994,50.994,48.694,8109727,414469760.0,巨子生物,02367,HK
2024-12-09,50.194,49.844,50.194,47.794,3898038,195845179.0,巨子生物,02367,HK
2024-12-10,51.644,49.544,52.494,48.494,4481059,230663428.0,巨子生物,02367,HK
2024-12-11,49.544,48.994,50.294,48.694,2360685,119436098.0,巨子生物,02367,HK
2024-12-12,49.644,52.044,52.144,48.344,4521016,236143174.0,巨子生物,02367,HK
2024-12-13,51.694,50.344,51.694,49.894,2507923,130027372.0,巨子生物,02367,HK
2024-12-16,50.694,50.294,50.944,49.844,2224604,114994869.0,巨子生物,02367,HK
2024-12-17,50.194,50.694,51.244,49.494,2978718,154133427.0,巨子生物,02367,HK
2024-12-18,51.244,50.644,51.594,49.494,3968500,204797715.0,巨子生物,02367,HK
2024-12-19,50.694,50.444,51.144,48.894,2502036,129179941.0,巨子生物,02367,HK
2024-12-20,48.894,50.044,51.194,48.894,2162317,111421632.0,巨子生物,02367,HK
2024-12-23,50.694,49.994,50.944,49.744,1849142,95195327.0,巨子生物,02367,HK
2024-12-24,50.294,49.944,50.494,49.394,1040297,53281232.0,巨子生物,02367,HK
2024-12-27,50.494,48.944,50.494,48.894,2254000,114073045.0,巨子生物,02367,HK
2024-12-30,48.844,47.994,49.244,47.144,2964705,145555609.0,巨子生物,02367,HK
2024-12-31,48.594,48.594,49.344,47.294,1169135,58528744.0,巨子生物,02367,HK
2025-01-02,48.644,47.294,48.694,46.744,1972000,96078509.0,巨子生物,02367,HK
2025-01-03,46.694,46.694,47.744,45.944,2946398,140807559.0,巨子生物,02367,HK
2025-01-06,46.694,45.194,47.894,44.444,3372196,156748973.0,巨子生物,02367,HK
2025-01-07,44.194,45.394,45.544,43.894,4193568,192652878.0,巨子生物,02367,HK
2025-01-08,44.244,44.944,45.294,43.894,2155402,98948204.0,巨子生物,02367,HK
2025-01-09,44.694,45.044,45.044,44.194,2496800,114836604.0,巨子生物,02367,HK
2025-01-10,45.994,48.144,48.394,45.594,5936174,289678800.0,巨子生物,02367,HK
2025-01-13,48.594,47.444,48.594,47.194,2644179,129957906.0,巨子生物,02367,HK
2025-01-14,47.494,50.394,50.744,47.494,4643545,237473302.0,巨子生物,02367,HK
2025-01-15,50.394,51.094,51.244,49.844,2196549,114713967.0,巨子生物,02367,HK
2025-01-16,51.094,51.994,53.144,50.544,3402190,182046960.0,巨子生物,02367,HK
2025-01-17,51.544,51.644,51.894,50.744,2000476,105304521.0,巨子生物,02367,HK
2025-01-20,51.394,52.494,53.194,50.894,2292200,123613235.0,巨子生物,02367,HK
2025-01-21,51.494,53.394,53.794,51.494,2078200,113231980.0,巨子生物,02367,HK
2025-01-22,52.744,53.444,54.394,52.744,3009698,165443841.0,巨子生物,02367,HK
2025-01-23,53.444,52.894,54.594,52.394,2158273,117160707.0,巨子生物,02367,HK
2025-01-24,53.944,52.694,53.944,51.794,2500300,134478880.0,巨子生物,02367,HK
2025-01-27,51.894,53.094,53.944,51.894,2298311,124920828.0,巨子生物,02367,HK
2025-01-28,53.194,56.594,56.594,52.694,1199440,67967346.0,巨子生物,02367,HK
2025-02-03,56.694,55.544,57.694,54.294,1568426,88790992.0,巨子生物,02367,HK
2025-02-04,56.494,56.494,57.694,54.544,1734070,100474975.0,巨子生物,02367,HK
2025-02-05,56.644,56.694,56.944,55.294,2780371,159918362.0,巨子生物,02367,HK
2025-02-06,56.694,56.044,56.844,55.294,1544008,88266567.0,巨子生物,02367,HK
2025-02-07,56.694,56.794,58.294,55.794,3217431,187849616.0,巨子生物,02367,HK
2025-02-10,57.494,55.544,57.594,55.044,2232418,127599055.0,巨子生物,02367,HK
2025-02-11,55.544,56.344,57.194,55.494,2020068,117104841.0,巨子生物,02367,HK
2025-02-12,57.494,57.494,58.194,55.294,1406796,81923669.0,巨子生物,02367,HK
2025-02-13,58.594,57.544,60.494,56.894,4240326,255662488.0,巨子生物,02367,HK
2025-02-14,57.544,58.844,59.694,57.544,1975800,118746970.0,巨子生物,02367,HK
2025-02-17,58.944,57.894,59.694,57.094,1886400,111776920.0,巨子生物,02367,HK
2025-02-18,56.744,58.494,58.594,56.194,1835774,108490867.0,巨子生物,02367,HK
2025-02-19,58.494,58.344,58.894,57.044,2418887,143440269.0,巨子生物,02367,HK
2025-02-20,58.594,59.244,60.094,58.344,2334524,141421640.0,巨子生物,02367,HK
2025-02-21,59.794,59.444,60.094,57.894,4547609,272967760.0,巨子生物,02367,HK
