Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,5.445,5.285,5.445,5.255,10725849,58502679.0,华润医药,03320,HK
2024-11-15,5.285,5.235,5.335,5.235,6340000,34293714.0,华润医药,03320,HK
2024-11-18,5.265,5.295,5.375,5.265,6313956,34322025.0,华润医药,03320,HK
2024-11-19,5.335,5.285,5.335,5.255,5662500,30679892.0,华润医药,03320,HK
2024-11-20,5.245,5.295,5.325,5.245,6387532,34599908.0,华润医药,03320,HK
2024-11-21,5.255,5.195,5.295,5.185,7967126,42769232.0,华润医药,03320,HK
2024-11-22,5.185,5.045,5.235,5.005,12665100,66181510.0,华润医药,03320,HK
2024-11-25,5.115,5.055,5.115,5.005,10005492,51951004.0,华润医药,03320,HK
2024-11-26,5.075,5.035,5.135,5.025,3148466,16381914.0,华润医药,03320,HK
2024-11-27,5.115,5.195,5.345,5.035,22519200,121848851.0,华润医药,03320,HK
2024-11-28,5.195,5.075,5.245,5.065,8458663,44294096.0,华润医药,03320,HK
2024-11-29,5.135,5.115,5.155,5.065,6940500,36418867.0,华润医药,03320,HK
2024-12-02,5.115,5.135,5.195,5.085,9539500,50271788.0,华润医药,03320,HK
2024-12-03,5.145,5.205,5.255,5.115,12715689,67872457.0,华润医药,03320,HK
2024-12-04,5.205,5.205,5.235,5.065,21743453,114811234.0,华润医药,03320,HK
2024-12-05,5.245,5.185,5.245,5.125,9307884,49228509.0,华润医药,03320,HK
2024-12-06,5.225,5.265,5.315,5.155,11182990,60312553.0,华润医药,03320,HK
2024-12-09,5.305,5.315,5.315,5.155,9879727,52781460.0,华润医药,03320,HK
2024-12-10,5.455,5.205,5.495,5.185,10226120,55921674.0,华润医药,03320,HK
2024-12-11,5.245,5.235,5.335,5.205,4534629,24481431.0,华润医药,03320,HK
2024-12-12,5.205,5.305,5.355,5.205,3808500,20703154.0,华润医药,03320,HK
2024-12-13,5.335,5.275,5.335,5.235,6529900,35340825.0,华润医药,03320,HK
2024-12-16,5.275,5.295,5.345,5.255,6548500,35665557.0,华润医药,03320,HK
2024-12-17,5.295,5.245,5.305,5.215,5365930,28970517.0,华润医药,03320,HK
2024-12-18,5.245,5.335,5.385,5.245,6948700,37996984.0,华润医药,03320,HK
2024-12-19,5.335,5.325,5.335,5.255,4303765,23413780.0,华润医药,03320,HK
2024-12-20,5.325,5.295,5.365,5.275,9303500,50685265.0,华润医药,03320,HK
2024-12-23,5.295,5.365,5.375,5.295,4459623,24436797.0,华润医药,03320,HK
2024-12-24,5.325,5.425,5.475,5.325,3479000,19370020.0,华润医药,03320,HK
2024-12-27,5.425,5.525,5.545,5.405,8756500,49376247.0,华润医药,03320,HK
2024-12-30,5.535,5.475,5.615,5.465,5893715,33356653.0,华润医药,03320,HK
2024-12-31,5.465,5.565,5.585,5.425,7074669,40134177.0,华润医药,03320,HK
2025-01-02,5.525,5.375,5.535,5.355,5240000,29059580.0,华润医药,03320,HK
2025-01-03,5.385,5.295,5.425,5.265,4018000,21971225.0,华润医药,03320,HK
2025-01-06,5.335,5.325,5.415,5.295,5475500,30028992.0,华润医药,03320,HK
2025-01-07,5.335,5.245,5.365,5.185,6770652,36401303.0,华润医药,03320,HK
2025-01-08,5.285,5.195,5.285,5.085,8570146,45571488.0,华润医药,03320,HK
