Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2024-11-14,26.8,26.6,27.25,26.5,2605719,69849359.0,和黄医药,00013,HK
2024-11-15,26.6,26.55,27.25,26.3,2233156,59900646.0,和黄医药,00013,HK
2024-11-18,26.55,26.35,26.65,26.0,2649500,69642475.0,和黄医药,00013,HK
2024-11-19,26.35,26.3,26.65,25.9,1631200,42788842.0,和黄医药,00013,HK
2024-11-20,26.2,27.9,28.2,26.2,8870210,243402480.0,和黄医药,00013,HK
2024-11-21,27.95,27.9,28.6,27.4,5952076,167123656.0,和黄医药,00013,HK
2024-11-22,28.3,27.3,28.45,26.95,2956296,81511506.0,和黄医药,00013,HK
2024-11-25,27.35,27.1,27.9,27.1,2648500,72756222.0,和黄医药,00013,HK
2024-11-26,27.2,27.45,28.1,27.0,3499500,96983028.0,和黄医药,00013,HK
2024-11-27,27.6,28.8,29.15,27.45,4310108,122223997.0,和黄医药,00013,HK
2024-11-28,28.8,27.85,29.1,27.6,2343584,65777070.0,和黄医药,00013,HK
2024-11-29,28.0,26.5,28.0,25.95,9864611,262432471.0,和黄医药,00013,HK
2024-12-02,26.5,27.25,27.6,26.0,4172500,112145527.0,和黄医药,00013,HK
2024-12-03,27.35,27.2,27.95,27.0,3360441,92355128.0,和黄医药,00013,HK
2024-12-04,27.65,26.85,27.8,26.7,3020416,82373842.0,和黄医药,00013,HK
2024-12-05,26.85,26.5,26.85,26.3,2352000,62298700.0,和黄医药,00013,HK
2024-12-06,26.35,26.65,27.05,26.25,2986782,79481473.0,和黄医药,00013,HK
2024-12-09,26.8,26.9,26.95,26.05,3458500,91305150.0,和黄医药,00013,HK
2024-12-10,27.4,26.6,27.55,26.4,3937705,105198696.0,和黄医药,00013,HK
2024-12-11,26.4,25.6,26.6,25.5,4181128,108628138.0,和黄医药,00013,HK
2024-12-12,25.75,25.3,25.8,24.65,5774206,145193299.0,和黄医药,00013,HK
2024-12-13,25.3,24.55,25.4,24.35,4822629,119124178.0,和黄医药,00013,HK
2024-12-16,24.55,23.45,24.55,23.1,6559360,154278595.0,和黄医药,00013,HK
2024-12-17,23.5,23.25,23.6,22.95,3771000,87398600.0,和黄医药,00013,HK
2024-12-18,23.5,23.05,23.6,22.75,3929957,90699202.0,和黄医药,00013,HK
2024-12-19,22.75,22.95,23.05,22.3,4174384,94796786.0,和黄医药,00013,HK
2024-12-20,22.65,22.15,22.95,21.65,6993401,154294616.0,和黄医药,00013,HK
2024-12-23,22.0,22.25,22.5,21.75,2989000,65913725.0,和黄医药,00013,HK
2024-12-24,21.9,22.4,22.55,21.9,1412000,31539350.0,和黄医药,00013,HK
2024-12-27,22.45,22.3,22.45,21.8,2876370,63679199.0,和黄医药,00013,HK
2024-12-30,22.3,22.75,23.0,22.2,3398500,76809300.0,和黄医药,00013,HK
2024-12-31,22.25,22.55,22.65,22.05,3662165,81378669.0,和黄医药,00013,HK
2025-01-02,23.25,23.4,25.2,23.1,26730455,639611264.0,和黄医药,00013,HK
2025-01-03,23.55,23.25,24.2,22.85,8269500,193325523.0,和黄医药,00013,HK
2025-01-06,23.5,24.55,24.7,23.4,10647040,257434339.0,和黄医药,00013,HK
2025-01-07,24.55,24.1,24.6,23.7,5551941,133774560.0,和黄医药,00013,HK
2025-01-08,24.1,24.15,24.45,23.25,4946652,118412448.0,和黄医药,00013,HK
2025-01-09,24.1,24.35,24.65,23.8,3109428,76092250.0,和黄医药,00013,HK
2025-01-10,24.55,23.75,24.55,23.6,2076500,49718809.0,和黄医药,00013,HK
2025-01-13,23.25,22.95,23.6,22.8,2731280,62902775.0,和黄医药,00013,HK
2025-01-14,22.9,23.55,23.7,22.9,2903851,68017494.0,和黄医药,00013,HK
2025-01-15,23.5,21.25,23.5,21.05,14363879,313170000.0,和黄医药,00013,HK
2025-01-16,21.5,20.75,21.7,20.6,8448500,176902350.0,和黄医药,00013,HK
2025-01-17,20.65,22.0,22.45,20.55,10021500,217313950.0,和黄医药,00013,HK
2025-01-20,21.95,21.75,22.5,21.45,6995000,152567375.0,和黄医药,00013,HK
2025-01-21,21.95,21.65,22.0,21.35,3220500,69764500.0,和黄医药,00013,HK
2025-01-22,21.7,21.8,21.95,21.4,2579534,55832901.0,和黄医药,00013,HK
2025-01-23,21.75,20.95,22.2,20.75,4207969,89365935.0,和黄医药,00013,HK
2025-01-24,21.15,20.95,21.35,20.7,5422138,113900466.0,和黄医药,00013,HK
